PLAYER_NAME;POSITION;YEAR;AGE;GP;W;L;W_PCT;FGM;FGA;FG_PCT;FG3M;FG3A;FG3_PCT;FTM;FTA;FT_PCT;OREB;DREB;REB;AST;TOV;STL;BLK;BLKA;PF;PFD;PTS;PLUS_MINUS;DD2;TD3;DEF_RATING;DREB_PCT;PCT_DREB;PCT_STL;PCT_BLK;OPP_PTS_OFF_TOV;OPP_PTS_2ND_CHANCE;OPP_PTS_FB;OPP_PTS_PAINT;DEF_WS
Giannis Antetokounmpo;PF;2022;27;67;45;22;0,672;15,02735562;27,13677812;0,806808511;1,604863222;5,252279635;0,427477204;12,10942249;16,63221884;1,05337386;2,917933131;14,00607903;16,92401216;8,462006079;4,814589666;1,604863222;2,042553191;1,313069909;4,668693009;12,83890578;43,6231003;8,607902736;67,11246201;5,835866261;157,4224924;0,389544073;0,533981763;0,294711246;0,681337386;15,02735562;11,81762918;9,629179331;41,2887538;0,177993921
Joel Embiid;C;2022;28;68;45;23;0,662;13,91715976;27,83431953;0,708639053;1,98816568;5,25443787;0,526863905;13,63313609;16,75739645;1,155976331;2,982248521;13,63313609;16,61538462;5,964497041;4,402366864;1,562130178;2,130177515;1,704142012;3,834319527;12,07100592;43,4556213;7,668639053;65,32544379;2,840236686;153,0887574;0,387692308;0,559526627;0,318106509;0,573727811;13,49112426;12,49704142;14,20118343;46,29585799;0,176094675
Jared Harper;PG;2022;24;5;2;3;0,4;15,62790698;29,02325581;3,002790698;5,581395349;13,39534884;2,32744186;4,465116279;4,465116279;5,581395349;2,23255814;0;2,23255814;15,62790698;2,23255814;4,465116279;1,11627907;1,11627907;5,581395349;3,348837209;41,30232558;7,813953488;0;0;689,3023256;0;0;2,23255814;5,581395349;7,813953488;24,55813953;6,697674419;46,88372093;-0,044651163
Ja Morant;PG;2022;22;57;36;21;0,632;14,79154079;29,87311178;0,714924471;2,175226586;6,525679758;0,498851964;7,975830816;10,58610272;1,103564955;2,03021148;6,380664653;8,265861027;9,716012085;4,930513595;1,740181269;0,580060423;2,465256798;2,175226586;8,410876133;39,73413897;4,785498489;14,50151057;1,450151057;161,2567976;0,179818731;0,258126888;0,275528701;0,129063444;14,93655589;12,32628399;13,05135952;48;0,129063444
LeBron James;PG;2022;37;56;25;31;0,446;14,70967742;28,12903226;0,676129032;3,741935484;10,32258065;0,463225806;5,806451613;7,741935484;0,975483871;1,419354839;9,161290323;10,58064516;8;4,516129032;1,677419355;1,419354839;1,032258065;2,838709677;7,096774194;39,09677419;-2,709677419;27,09677419;7,741935484;146,4516129;0,238709677;0,357419355;0,273548387;0,349677419;16,90322581;13,16129032;15,35483871;49,80645161;0,095483871
Trae Young;PG;2022;23;76;40;36;0,526;12,92836676;27,91977077;0,632664756;4,263610315;11,00286533;0,525386819;9,077363897;10,04011461;1,243323782;0,962750716;4,263610315;5,088825215;13,34097421;5,501432665;1,23782235;0,137535817;1,650429799;2,338108883;8,114613181;39,06017192;2,888252149;57,76504298;0;158,0286533;0,11965616;0,173295129;0,251690544;0,041260745;15,12893983;12,92836676;12,51575931;48,96275072;0,077020057
Nikola Jokic;PF;2022;27;74;46;28;0,622;14,75820896;25,36119403;0,835343284;1,862686567;5,588059701;0,482865672;7,307462687;9,026865672;1,160597015;4,011940299;15,76119403;19,77313433;11,31940299;5,444776119;2,149253731;1,289552239;1,289552239;3,725373134;9,313432836;38,82985075;8,597014925;94,56716418;27,2238806;156,0358209;0,448477612;0,614686567;0,442746269;0,498626866;17,48059701;11,31940299;12,0358209;50,4358209;0,161910448
Kevin Durant;PF;2022;33;55;36;19;0,655;13,5483871;26,19354839;0,668387097;2,709677419;7,096774194;0,494193548;8,774193548;9,548387097;1,174193548;0,64516129;8,903225806;9,548387097;8,258064516;4,516129032;1,161290323;1,161290323;0,903225806;2,709677419;7,612903226;38,58064516;6,322580645;23,22580645;5,161290323;141,5483871;0,214193548;0,321290323;0,2;0,283870968;18,06451613;13,80645161;14,32258065;45,29032258;0,150967742
Luka Doncic;SG;2022;23;65;44;21;0,677;13,42372881;29,28813559;0,619661017;4,203389831;11,93220339;0,478644068;7,593220339;10,16949153;1,008813559;1,220338983;11,25423729;12,33898305;11,79661017;6,101694915;1,627118644;0,813559322;0,949152542;2,983050847;8,406779661;38,50847458;2,983050847;59,66101695;13,55932203;149,559322;0,311864407;0,456949153;0,317288136;0,249491525;14,23728814;14,23728814;12,47457627;48,6779661;0,141016949
Devin Booker;SG;2022;25;68;56;12;0,824;13,49565217;29,07826087;0,648347826;3,756521739;9,739130435;0,532869565;6,4;7,373913043;1,207652174;0,973913043;6,12173913;6,956521739;6,67826087;3,339130435;1,530434783;0,556521739;1,252173913;3,617391304;6,4;37,28695652;9,6;6,956521739;0;150,4;0,162782609;0,237913043;0,258782609;0,176695652;14,46956522;15,02608696;11,40869565;45,63478261;0,172521739
DeMar DeRozan;PF;2022;32;76;43;33;0,566;13,56232687;26,85872576;0,670138504;0,930747922;2,526315789;0,468033241;9,041551247;10,37119114;1,166094183;0,930747922;5,850415512;6,914127424;6,515235457;3,191135734;1,1966759;0,398891967;1,462603878;3,058171745;7,578947368;37,09695291;1,329639889;7,977839335;0;148,9196676;0,162216066;0,23401662;0,224709141;0,142271468;14,3601108;13,03047091;11,83379501;49,59556787;0,11833795
Boban Marjanovic;PF;2022;33;23;15;8;0,652;15,42857143;25,71428571;5,142857143;0;1,714285714;2,142857143;5,142857143;8,571428571;5,065714286;2,571428571;11,14285714;14,57142857;0,857142857;6;0;0,857142857;1,714285714;8,571428571;7,714285714;36,85714286;12,85714286;0;0;818,5714286;1,954285714;2,58;0;2,854285714;19,71428571;6,857142857;11,14285714;34,28571429;0,36
Donovan Mitchell;PG;2022;25;67;41;26;0,612;13,06508876;29,11242604;0,636213018;4,970414201;13,91715976;0,504142012;5,680473373;6,674556213;1,211360947;1,136094675;4,828402367;5,964497041;7,526627219;4,26035503;2,130177515;0,284023669;0,99408284;3,408284024;5,822485207;36,78106509;5,822485207;4,26035503;0;158,6272189;0,136331361;0,19739645;0,399053254;0,071005917;16,33136095;13,49112426;11,36094675;46,57988166;0,122130178
Jayson Tatum;SF;2022;24;76;49;27;0,645;12,43454039;27,54317549;0,605682451;4,011142061;11,49860724;0,471977716;7,086350975;8,289693593;1,140501393;1,470752089;9,225626741;10,69637883;5,883008357;3,877437326;1,337047354;0,802228412;1,470752089;3,075208914;6,016713092;35,96657382;11,76601671;29,41504178;0;138,2506964;0,240668524;0,346295265;0,239331476;0,195208914;14,03899721;12,16713092;11,36490251;41,1810585;0,239331476
Stephen Curry;PG;2022;34;64;45;19;0,703;11,68695652;26,57391304;0,608;6,260869565;16,27826087;0,528695652;5,982608696;6,539130435;1,284173913;0,695652174;6,539130435;7,234782609;8,765217391;4,452173913;1,808695652;0,556521739;0,834782609;2,782608696;4,869565217;35,47826087;11,13043478;16,69565217;2,782608696;143,8608696;0,175304348;0,256;0,267130435;0,13773913;17,25217391;12,8;12,66086957;44,93913043;0,242086957
Karl-Anthony Towns;C;2022;26;74;44;30;0,595;12,46567164;23,49850746;0,757970149;2,865671642;7,020895522;0,587462687;7,450746269;9,026865672;1,177791045;3,725373134;10,31641791;14,04179104;5,158208955;4,441791045;1,432835821;1,576119403;1,719402985;5,158208955;8,310447761;35,24776119;5,301492537;57,31343284;1,432835821;159,9044776;0,300895522;0,447044776;0,234985075;0,447044776;15,76119403;13,6119403;15,04477612;47,57014925;0,121791045
Kyrie Irving;PG;2022;30;29;14;15;0,483;12,76595745;27,06382979;0,598723404;4,340425532;10,46808511;0,533617021;5,234042553;5,617021277;1,168085106;0,765957447;4,85106383;5,617021277;7,404255319;3,191489362;1,787234043;0,765957447;1,14893617;3,574468085;4,85106383;34,9787234;5,361702128;2,553191489;0;145,2765957;0,122553191;0,190212766;0,268085106;0,169787234;15,31914894;14,04255319;12,25531915;45,57446809;0,093191489
Markus Howard;SG;2022;23;31;17;14;0,548;10,94736842;27,78947368;3,250526316;7,578947368;19,36842105;3,368421053;5,052631579;5,894736842;7,326315789;0,842105263;2,526315789;3,368421053;1,684210526;1,684210526;2,526315789;0;2,526315789;4,210526316;4,210526316;34,52631579;-3,368421053;0;0;949,8947368;0,538947368;0,791578947;2,366315789;0;11,78947368;10,94736842;14,31578947;50,52631579;0,109473684
Shai Gilgeous-Alexander;SG;2022;23;56;16;40;0,286;11,75792507;26,00576369;0,626628242;2,213256484;7,331412104;0,414985591;8,161383285;9,959654179;1,120461095;0,968299712;5,948126801;6,916426513;8,161383285;3,873198847;1,798270893;1,106628242;1,521613833;3,458213256;7,608069164;33,89048991;-6,501440922;8,299711816;1,383285303;156,3112392;0,157694524;0,231008646;0,301556196;0,356887608;15,35446686;13,41786744;10,92795389;47,58501441;0,103746398
Zach LaVine;SG;2022;27;67;37;30;0,552;11,61959654;24,48414986;0,658443804;3,873198847;9,821325648;0,538097983;6,639769452;7,746397695;1,179942363;0,414985591;5,948126801;6,363112392;6,224783862;3,596541787;0,829971182;0,414985591;1,244956772;2,489913545;5,53314121;33,75216138;-0,553314121;0;0;156,8645533;0,167377522;0,240691643;0,164610951;0,168760807;15,49279539;13,00288184;11,8962536;48;0,096829971
Jaylen Brown;SG;2022;25;66;43;23;0,652;12,42857143;26,28571429;0,675714286;3,571428571;10;0,511428571;5,285714286;6,857142857;1,082857143;1,142857143;7,571428571;8,714285714;5;3,857142857;1,571428571;0,428571429;2,142857143;3,571428571;6,142857143;33,71428571;9,857142857;15,71428571;2,857142857;148,2857143;0,207142857;0,301428571;0,294285714;0,094285714;14,28571429;12,14285714;11,14285714;40,57142857;0,235714286
Paul George;SF;2022;32;31;18;13;0,581;11,86206897;28,27586207;0,580689655;4;11,44827586;0,488275862;5,655172414;6,620689655;1,183448276;0,551724138;8,965517241;9,517241379;7,862068966;5,655172414;3,034482759;0,551724138;1,24137931;3,310344828;7,034482759;33,51724138;4,137931034;9,655172414;0;143,3103448;0,235862069;0,355862069;0,499310345;0,177931034;16;14,06896552;12,13793103;46,62068966;0,233103448
Kristaps Porzingis;PG;2022;26;51;26;25;0,51;11,42068966;24,82758621;0,759724138;2,482758621;8,110344828;0,513103448;8,110344828;9,268965517;1,435034483;3,310344828;10,09655172;13,40689655;3,806896552;2,648275862;1,15862069;2,648275862;0,993103448;4,468965517;7,613793103;33,43448276;0,993103448;24,82758621;0;181,2413793;0,337655172;0,471724138;0,336;0,933517241;13,90344828;10,59310345;11,91724138;44,35862069;0,15062069
Klay Thompson;PG;2022;32;32;17;15;0,531;12,57142857;29,2244898;0,700408163;5,87755102;15,18367347;0,628571429;2,285714286;2,612244898;1,472653061;0,816326531;5,551020408;6,367346939;4,571428571;2,12244898;0,816326531;0,816326531;0,653061224;2,775510204;2,12244898;33,30612245;3,428571429;0;0;176,3265306;0,173061224;0,254693878;0,168163265;0,337959184;16,81632653;12,89795918;14,04081633;46,36734694;0,176326531
Brandon Ingram;SF;2022;24;55;29;26;0,527;11,57647059;25,27058824;0,650823529;1,835294118;5,788235294;0,461647059;6,776470588;8,329411765;1,166117647;0,847058824;7,341176471;8,188235294;7,905882353;3,811764706;0,847058824;0,705882353;1,129411765;3,105882353;6,776470588;32,04705882;3,105882353;9,882352941;0;154,4470588;0,214588235;0,302117647;0,162352941;0,220235294;15,52941176;12,14117647;10,72941176;45,88235294;0,152470588
Dillon Brooks;SF;2022;26;32;22;10;0,688;12,3032491;28,41877256;0,748592058;2,42599278;8,144404332;0,535451264;4,85198556;5,718411552;1,471191336;1,559566787;3,985559567;5,545126354;4,85198556;2,772563177;1,906137184;0,519855596;1,386281588;5,718411552;5,891696751;31,88447653;11,09025271;0;0;183,5090253;0,138628159;0,202743682;0,329241877;0,124765343;12,99638989;11,4368231;12,99638989;43,84115523;0,204476534
Anthony Davis;PF;2022;29;40;17;23;0,425;12,71794872;23,79487179;0,727521368;0,41025641;2,461538462;0,254358974;6,017094017;8,341880342;0,975042735;3,692307692;9,846153846;13,53846154;4,239316239;2,871794872;1,641025641;3,145299145;0,683760684;3,282051282;6,974358974;31,72649573;-3,145299145;25,98290598;0;148,9230769;0,268034188;0,387008547;0,274871795;0,698803419;18,32478632;12,30769231;15,86324786;50,05128205;0,161367521
Damian Lillard;PG;2022;31;29;12;17;0,414;10,15384615;25,05494505;0,53010989;4,21978022;12,92307692;0,427252747;7,252747253;8,175824176;1,157802198;0,527472527;4,879120879;5,406593407;9,626373626;3,824175824;0,791208791;0,527472527;1,054945055;1,714285714;6,857142857;31,64835165;-1,318681319;10,54945055;0;151,3846154;0,137142857;0,185934066;0,138461538;0,134505495;16,35164835;10,54945055;13,31868132;49,97802198;0,076483516
De'Aaron Fox;PG;2022;24;59;22;37;0,373;11,83002833;25,15580737;0,643172805;1,767705382;5,711048159;0,403852691;5,983002833;8,02266289;1,019830028;0,543909348;4,759206799;5,303116147;7,614730878;3,807365439;1,631728045;0,543909348;1,087818697;3,943342776;6,526912181;31,54674221;-4,487252125;6,798866856;0;158,4135977;0,130538244;0,190368272;0,327705382;0,187648725;17,13314448;14,41359773;13,73371105;52,48725212;0,054390935
Bradley Beal;SG;2022;28;40;17;23;0,425;11,6;25,73333333;0,601333333;2,133333333;7,066666667;0,4;5,6;6,8;1,110666667;1,333333333;5,066666667;6,266666667;8,8;4,533333333;1,2;0,533333333;1,2;3,2;5,333333333;30,93333333;-3,466666667;5,333333333;0;147,3333333;0,132;0,188;0,250666667;0,128;16,66666667;13,06666667;7,866666667;48,4;0,138666667
CJ McCollum;SG;2022;30;62;28;34;0,452;11,93063584;26,08092486;0,638150289;4,023121387;10,5433526;0,538265896;2,63583815;3,74566474;0,946127168;1,248554913;4,855491329;5,965317919;7,075144509;2,774566474;1,526011561;0,554913295;1,248554913;2,774566474;3,606936416;30,65895954;-1,526011561;4,161849711;0;158,150289;0,140115607;0,199768786;0,273294798;0,166473988;15,67630058;12,34682081;12,06936416;46,75144509;0,088786127
Tyler Herro;SG;2022;22;66;44;22;0,667;11,19018405;25,03067485;0,658159509;3,975460123;9,865030675;0,587484663;4,26993865;4,858895706;1,27803681;0,736196319;6,625766871;7,36196319;5,889570552;3,828220859;1,030674847;0,147239264;1,619631902;2,061349693;3,975460123;30,47852761;5,300613497;4,417177914;0;159,1656442;0,195828221;0,293006135;0,197300613;0,072147239;17,22699387;14,42944785;11,7791411;43,14110429;0,173742331
Jimmy Butler;SF;2022;32;57;38;19;0,667;9,911504425;20,53097345;0,679646018;0,707964602;2,831858407;0,329911504;9,769911504;11,32743363;1,231858407;2,548672566;5,805309735;8,353982301;7,787610619;2,973451327;2,265486726;0,707964602;0,849557522;2,123893805;8,07079646;30,30088496;6,088495575;16,99115044;5,663716814;153,4867257;0,17699115;0,24920354;0,420530973;0,335575221;16;12,03539823;11,46902655;41,7699115;0,167079646
Anthony Edwards;SG;2022;20;72;39;33;0,542;10,66666667;24,28070175;0,618947368;4,210526316;11,78947368;0,501052632;4,350877193;5,473684211;1,103157895;1,263157895;5,473684211;6,736842105;5,333333333;3,649122807;2,105263158;0,842105263;0,842105263;3,228070175;3,929824561;29,89473684;3,649122807;5,614035088;0;155,2280702;0,158596491;0,238596491;0,325614035;0,223157895;16;13,89473684;14,59649123;46,87719298;0,136140351
LaMelo Ball;PG;2022;20;75;39;36;0,52;10,6996904;24,81733746;0,63752322;4,309597523;11,14551084;0,578080495;4,160990712;4,755417957;1,295851393;2,080495356;7,72755418;9,956656347;11,29411765;4,904024768;2,377708978;0,594427245;1,040247678;4,755417957;4,755417957;29,86996904;1,931888545;34,17956656;7,430340557;167,1826625;0,233312693;0,344767802;0,392321981;0,193188854;16,49535604;14,7120743;14,11764706;49,3374613;0,111455108
Khris Middleton;SF;2022;30;66;44;22;0,667;10,07407407;22,96296296;0,656296296;3,703703704;9,777777778;0,552592593;5,777777778;6,518518519;1,318518519;0,888888889;7,111111111;8;8;4,296296296;1,777777778;0,444444444;1,037037037;3,555555556;4,740740741;29,77777778;6,814814815;5,925925926;0;162,3703704;0,201481481;0,28;0,32;0,155555556;15,55555556;13,33333333;10,07407407;42,22222222;0,152592593
Jordan Poole;SG;2022;22;76;49;27;0,645;9,92;22,24;0,7168;4,48;12,16;0,5824;5,12;5,6;1,48;0,64;4,8;5,44;6,4;4;1,28;0,48;1,28;4,32;4,8;29,6;6,88;3,2;0;168,8;0,1504;0,2112;0,2464;0,176;16,64;12;11,52;43,68;0,2096
Desmond Bane;SG;2022;23;76;53;23;0,697;10,79194631;23,3557047;0,742550336;4,832214765;11,11409396;0,702281879;2,899328859;3,22147651;1,454496644;0,966442953;6,120805369;7,087248322;4,348993289;2,416107383;1,932885906;0,644295302;1,44966443;4,187919463;2,416107383;29,31543624;7,731543624;0;0;173,6375839;0,190067114;0,278657718;0,333422819;0,149798658;13,85234899;12,88590604;13,69127517;45,58389262;0,17557047
Darius Garland;PG;2022;22;68;37;31;0,544;10,75630252;23,2605042;0,621176471;3,495798319;9,008403361;0,514957983;4,302521008;4,705882353;1,199327731;0,806722689;3,630252101;4,43697479;11,56302521;4,840336134;1,74789916;0,134453782;1,075630252;2,285714286;4,571428571;29,17647059;7,394957983;38,99159664;1,344537815;143,7310924;0,099495798;0,143865546;0,32;0,04302521;16,94117647;12,77310924;11,56302521;46,65546218;0,188235294
Dejounte Murray;PG;2022;25;68;30;38;0,441;11,5862069;25,24137931;0,637241379;1,931034483;5,931034483;0,451034483;4;4,965517241;1,095172414;1,655172414;9,793103448;11,44827586;12,68965517;3,586206897;2,75862069;0,413793103;1,24137931;2,75862069;4,551724138;29,10344828;0,965517241;53,79310345;17,93103448;153,1034483;0,270344828;0,4;0,484137931;0,126896552;13,93103448;14,06896552;12;50,48275862;0,132413793
Kevin Love;PF;2022;33;74;38;36;0,514;9,386666667;21,97333333;0,917333333;5,333333333;13,65333333;0,836266667;4,693333333;5,76;1,787733333;2,56;13,01333333;15,36;4,693333333;2,773333333;0,853333333;0,426666667;0,426666667;2,986666667;4,906666667;29,01333333;2,773333333;32;0;229,12;0,5504;0,7872;0,2368;0,3072;17,92;11,94666667;13,44;46,72;0,1856
DeMarcus Cousins;C;2022;31;48;33;15;0,688;9,986577181;21,90604027;1,481879195;2,577181208;8,053691275;0,976107383;6,44295302;8,375838926;2,448322148;4,832214765;13,20805369;18,04026846;4,832214765;5,798657718;2,255033557;1,288590604;1,610738255;9,342281879;9,020134228;28,99328859;2,577181208;6,44295302;0;359,8389262;0,905234899;1,253154362;0,988993289;1,327248322;17,71812081;10,63087248;14,17449664;45,10067114;0,125637584
Jerami Grant;SF;2022;28;47;11;36;0,234;9,479623824;22,4200627;0,641003135;2,858934169;8,12539185;0,538683386;6,921630094;8,275862069;1,260940439;0,902821317;5,26645768;6,169278997;3,611285266;2,70846395;1,354231975;1,504702194;0,902821317;3,460815047;5,868338558;28,89028213;-7,072100313;1,504702194;0;166,5705329;0,162507837;0,239247649;0,325015674;0,469467085;16,85266458;12,18808777;10,23197492;48,45141066;0,133918495
Pascal Siakam;PF;2022;28;68;40;28;0,588;11,14511873;22,54353562;0,625646438;1,393139842;4,052770449;0,435672823;5,319261214;7,092348285;0,948601583;2,406332454;8,35883905;10,7651715;6,712401055;3,419525066;1,646437995;0,759894459;1,139841689;4,179419525;6,332453826;28,87598945;4,812664908;37,99472296;2,53298153;138,8073879;0,230501319;0,334353562;0,233034301;0,222902375;13,29815303;12,28496042;11,77836412;45,21372032;0,14944591
Jaren Jackson Jr.;C;2022;22;78;53;25;0,679;9,67032967;23,38461538;0,72967033;2,813186813;8,967032967;0,560879121;6,32967033;7,736263736;1,447032967;2,637362637;7,56043956;10,1978022;1,934065934;2,989010989;1,582417582;4,043956044;2,285714286;6,153846154;6,32967033;28,65934066;8,087912088;12,30769231;0;186,3736264;0,254945055;0,372747253;0,298901099;0,958241758;13,18681319;12,83516484;13,36263736;44,83516484;0,203956044
Moritz Wagner;C;2022;25;63;16;47;0,254;9,789473684;19,89473684;1,569473684;3,157894737;10,10526316;1,035789474;5,368421053;6,315789474;2,545263158;2,210526316;9,473684211;11,68421053;4,421052632;2,842105263;0,947368421;0,631578947;0,947368421;6,315789474;6,631578947;28,42105263;-7,578947368;9,473684211;0;355,5789474;0,6;0,877894737;0,533684211;0,571578947;17,05263158;13,57894737;12,31578947;46,73684211;0,110526316
James Harden;PG;2022;32;65;40;25;0,615;8,129032258;19,74193548;0,529032258;2,967741935;8,903225806;0,425806452;9,290322581;10,58064516;1,131612903;1,032258065;8,774193548;9,935483871;13,29032258;5,677419355;1,677419355;0,774193548;1,806451613;3,096774194;7,483870968;28,38709677;3,483870968;54,19354839;14,19354839;143,7419355;0,227096774;0,331612903;0,281290323;0,172903226;16,90322581;12,51612903;15,22580645;48,12903226;0,127741935
Jordan Clarkson;SG;2022;29;79;47;32;0,595;10,4501845;24,97416974;0,742140221;4,250922509;13,46125461;0,563247232;3,188191882;3,896678967;1,466568266;1,41697417;4,605166052;6,199261993;4,42804428;2,833948339;1,41697417;0,354243542;0,885608856;3,365313653;3,719557196;28,33948339;8,501845018;1,771217712;0;189,5202952;0,161180812;0,230258303;0,357785978;0,127527675;16,11808118;12,22140221;11,86715867;44,2804428;0,187749077
Jonas Valanciunas;PG;2022;30;74;34;40;0,459;10,93069307;20,11881188;0,861782178;1,267326733;3,326732673;0,571881188;5,069306931;6,178217822;1,299009901;4,910891089;13,14851485;18,05940594;4,118811881;3,801980198;0,95049505;1,267326733;0,95049505;5,227722772;6,495049505;28,1980198;1,425742574;79,20792079;0;174,5742574;0,443564356;0,60990099;0,182178218;0,54970297;15,36633663;11,40594059;11,24752475;43,56435644;0,139405941
Anfernee Simons;SG;2022;22;57;25;32;0,439;10,08813559;22,77966102;0,720813559;5,044067797;12,69152542;0,658983051;2,928813559;3,254237288;1,444881356;0,813559322;3,579661017;4,230508475;6,345762712;3,254237288;0,813559322;0,162711864;0,976271186;3,091525424;2,766101695;28,14915254;-2,440677966;3,254237288;0;183,7016949;0,122033898;0,175728814;0,177355932;0,068338983;15,29491525;12,36610169;13,50508475;46,86101695;0,102508475
Norman Powell;SF;2022;28;45;15;30;0,333;9,185185185;19,85185185;0,682962963;3,555555556;8,296296296;0,620740741;6,222222222;7,703703704;1,201481481;0,592592593;4,148148148;4,740740741;3,111111111;2,222222222;1,333333333;0,740740741;1,037037037;3,555555556;6,074074074;28,14814815;-7,259259259;0;0;175,8518519;0,131851852;0,186666667;0,277037037;0,216296296;17,48148148;12,44444444;13,77777778;50,96296296;0,023703704
Bam Adebayo;C;2022;24;56;36;20;0,643;10,74846626;19,14110429;0,820122699;0;0,147239264;0;6,773006135;8,981595092;1,108711656;3,533742331;11,19018405;14,87116564;5,006134969;3,828220859;2,061349693;1,17791411;1,030674847;4,564417178;7,950920245;28,12269939;7,950920245;39,75460123;0;154,4539877;0,344539877;0,477055215;0,397546012;0,611042945;15,31288344;11,04294479;11,63190184;41,22699387;0,216441718
Bojan Bogdanovic;SG;2022;33;69;45;24;0,652;9,475728155;20,81553398;0,706796117;4,038834951;10,5631068;0,601165049;4,970873786;5,902912621;1,332815534;1,242718447;5,281553398;6,67961165;2,640776699;2,640776699;0,776699029;0;1,398058252;2,640776699;3,883495146;28,11650485;4,970873786;4,660194175;0;173,0485437;0,164660194;0,239223301;0,163106796;0,006213592;16,46601942;13,51456311;11,96116505;47,22330097;0,125825243
Deandre Ayton;C;2022;23;58;46;12;0,793;12,36610169;19,52542373;1,03159322;0,162711864;0,488135593;0,598779661;2,928813559;3,905084746;1,213830508;4,230508475;12,52881356;16,59661017;2,277966102;2,603389831;1,138983051;1,138983051;0,976271186;3,905084746;3,416949153;27,98644068;9,6;48,81355932;0;175,240678;0,392135593;0,576;0,211525424;0,566237288;13,83050847;14,6440678;11,71525424;44,42033898;0,177355932
JaVale McGee;C;2022;34;74;57;17;0,77;11,84810127;18,83544304;1,910886076;0;0,303797468;0,67443038;4,253164557;6,075949367;2,123544304;6,683544304;13,67088608;20,35443038;1,82278481;3,949367089;0,911392405;3,341772152;0,911392405;7,291139241;6,379746835;27,94936709;4,860759494;30,37974684;0;317,7721519;0,808101266;1,15443038;0,343291139;1,73164557;17,01265823;11,84810127;12,15189873;45,56962025;0,224810127
Christian Wood;C;2022;26;68;19;49;0,279;10,12987013;20,1038961;0,780779221;2,961038961;7,636363636;0,607792208;4,675324675;7,636363636;0,970909091;2,493506494;13,24675325;15,74025974;3,584415584;2,961038961;1,246753247;1,558441558;1,090909091;3,896103896;7,168831169;27,8961039;-9,350649351;51,42857143;0;180,3116883;0,412987013;0,612467532;0,28987013;0,532987013;21,81818182;14,02597403;16,51948052;52,05194805;0,065454545
Trevelin Queen;PG;2022;25;10;1;9;0,1;9,72972973;21,40540541;2,951351351;5,837837838;15,56756757;2,432432432;2,594594595;2,594594595;6,486486486;4,540540541;5,837837838;10,37837838;2,594594595;4,540540541;3,243243243;0,648648649;0;3,891891892;3,243243243;27,89189189;5,189189189;0;0;696;0,869189189;1,219459459;2,315675676;0,72;22,7027027;5,837837838;13,62162162;50,59459459;0,188108108
Terence Davis;SG;2022;24;30;11;19;0,367;10,18994413;23,86592179;1,134301676;4,290502793;13,40782123;0,882234637;3,217877095;4,022346369;2,193519553;1,072625698;7,508379888;8,312849162;3,48603352;2,94972067;2,145251397;1,072625698;1,340782123;6,167597765;2,94972067;27,88826816;5,363128492;0;0;292,2905028;0,370055866;0,54972067;0,761564246;0,439776536;16,3575419;15,55307263;10,18994413;46,9273743;0,160893855
Mike Muscala;C;2022;30;43;15;28;0,349;9,043478261;20,17391304;1,586086957;5,565217391;13,2173913;1,492173913;3,826086957;4,52173913;2,928695652;1,739130435;8,695652174;10,43478261;1,739130435;1,043478261;1,391304348;2,086956522;0,695652174;4,52173913;3,826086957;27,82608696;1,739130435;0;0;364,8695652;0,577391304;0,88;0,657391304;1,349565217;15,65217391;12,17391304;10,43478261;44,17391304;0,222608696
RJ Barrett;SG;2022;21;70;33;37;0,471;9,739130435;23,79130435;0,567652174;2,782608696;8,069565217;0,475826087;5,704347826;8,069565217;0,993391304;1,252173913;6,817391304;8,069565217;4,173913043;3,060869565;0,834782609;0,27826087;2,086956522;2,782608696;5,704347826;27,82608696;-2,92173913;5,565217391;0;155,2695652;0,189217391;0,271304348;0,183652174;0,096;15,86086957;12,10434783;12,3826087;44,52173913;0,123826087
LaMarcus Aldridge;C;2022;36;47;26;21;0,553;11,62331839;20,87892377;1,183856502;0,64573991;2,152466368;0,654349776;4,089686099;4,735426009;1,879103139;3,443946188;8,394618834;11,83856502;1,937219731;1,937219731;0,64573991;2,152466368;0,430493274;3,659192825;4,089686099;27,76681614;0,860986547;4,304932735;0;239,1390135;0,344394619;0,512286996;0,234618834;0,856681614;17,86547085;13,77578475;12,2690583;48;0,129147982
Victor Oladipo;SG;2022;30;8;4;4;0,5;9,777777778;20,22222222;1,064444444;4,222222222;10;0,926666667;4;5,333333333;1,637777778;0,888888889;5,555555556;6,444444444;7,777777778;4,444444444;1,333333333;0,222222222;0,888888889;3,555555556;4,666666667;27,55555556;-1,333333333;2,222222222;0;232,6666667;0,244444444;0,371111111;0,444444444;0,117777778;18,44444444;12;9,777777778;42,88888889;0,224444444
Terry Rozier;SG;2022;28;73;38;35;0,521;10,11275964;22,78931751;0,632403561;4,272997033;11,53709199;0,532700297;2,991097923;3,418397626;1,213531157;1,139465875;4,985163205;6,12462908;6,409495549;1,851632047;1,851632047;0,427299703;0,854599407;2,278931751;3,418397626;27,48961424;1,424332344;4,272997033;1,424332344;159,5252226;0,143857567;0,212225519;0,306231454;0,152403561;15,81008902;14,38575668;13,6735905;47,85756677;0,116795252
